source;target;label
462;196;16.08
462;477;80.00
463;56;57.94
463;94;24.14
464;51;27.17
464;61;24.24
464;102;80.36
464;111;51.95
464;129;15.74
464;376;25.25
465;165;15.63
465;169;62.57
465;417;36.03
465;497;88.10
466;14;50.94
466;234;10.76
466;244;52.00
466;345;25.23
466;435;65.38
466;479;10.87
467;123;42.30
467;216;88.55
467;255;62.47
468;70;67.98
468;106;5.49
468;206;16.35
468;490;25.88
469;33;38.45
469;100;82.47
469;140;31.76
470;57;6.87
470;167;18.59
470;354;35.61
470;370;27.28
471;75;86.27
472;296;67.69
472;342;55.07
473;59;69.69
474;321;66.54
474;438;65.05
475;17;76.04
475;429;9.00
476;334;22.99
476;368;32.80
477;54;62.78
477;158;41.28
477;196;46.80
477;241;55.66
477;462;80.00
478;120;32.82
478;149;17.02
478;309;36.56
478;458;28.12
479;5;64.17
479;6;8.90
479;14;2.40
479;121;21.30
479;244;26.59
479;345;89.22
479;466;10.87
480;188;72.46
480;215;65.99
480;287;61.58
480;325;87.59
480;329;43.87
481;281;64.14
481;375;85.73
481;382;22.28
481;411;48.99
481;439;37.76
482;46;83.18
482;49;57.34
482;114;8.14
483;81;67.07
483;146;32.08
483;165;26.04
483;169;66.55
483;202;74.86
483;228;38.35
484;393;66.73
484;406;35.96
484;418;86.15
484;430;51.19
485;96;58.35
485;369;21.08
485;400;72.19
485;404;38.93
486;12;75.89
486;105;38.25
486;227;67.00
486;340;38.98
487;21;57.89
487;107;79.97
487;247;9.81
487;302;33.47
488;128;45.89
488;221;31.77
488;266;56.58
488;326;9.79
488;391;49.11
488;417;26.20
488;497;23.60
489;448;34.75
490;106;61.41
490;206;26.25
490;468;25.88
491;2;83.09
491;45;89.33
491;253;38.53
491;341;81.30
491;410;62.11
492;23;54.66
493;98;19.53
493;127;56.61
493;217;71.42
493;271;81.99
494;175;63.25
494;211;9.01
495;68;28.94
495;82;19.18
495;288;44.03
495;423;47.47
495;437;49.90
496;30;7.14
496;35;8.79
496;77;79.37
496;273;74.34
496;327;23.76
496;364;13.22
496;419;2.32
497;221;32.11
497;266;69.23
497;326;56.08
497;391;85.79
497;417;84.20
497;465;88.10
497;488;23.60
498;128;49.85
498;267;55.46
499;407;15.25
